Time (hours),Date/Time,Temperature (ºC)_incubator,Humidity (%RH)_incubator,Pressure (hPA)_incubator,Light (lux)_incubator,Temperature (ºC)_hypomagnetic,Humidity (%RH)_hypomagnetic,Pressure (hPA)_hypomagnetic,Light (lux)_hypomagnetic
23.983333333333334,2024-09-21 06:59:00+00:00,20.035,67.08500000000001,1000.21,0,20.515,63.5625,1000.7925,0
23.966666666666665,2024-09-21 06:58:00+00:00,20.0275,67.08,1000.2075,0,20.51,63.5575,1000.7925,0
23.95,2024-09-21 06:57:00+00:00,20.035,67.08250000000001,1000.2,0,20.5025,63.5725,1000.8025,0
23.933333333333334,2024-09-21 06:56:00+00:00,20.0425,67.11000000000001,1000.2050000000002,0,20.5075,63.5775,1000.8025,0
23.916666666666668,2024-09-21 06:55:00+00:00,20.035,67.0825,1000.2025,0,20.5225,63.57,1000.815,0
23.9,2024-09-21 06:54:00+00:00,20.03,67.0875,1000.18,0,20.51,63.572500000000005,1000.795,0
23.883333333333333,2024-09-21 06:53:00+00:00,20.04,67.0875,1000.19,0,20.515,63.575,1000.7825,0
23.866666666666667,2024-09-21 06:52:00+00:00,20.04,67.0825,1000.1925,0,20.51,63.56999999999999,1000.78,0
23.85,2024-09-21 06:51:00+00:00,20.0375,67.0775,1000.185,0,20.520000000000003,63.5575,1000.755,0
23.833333333333332,2024-09-21 06:50:00+00:00,20.045,67.08,1000.175,0,20.515,63.587500000000006,1000.7725,0
23.816666666666666,2024-09-21 06:49:00+00:00,20.0475,67.0825,1000.185,0,20.5075,63.55,1000.77,0
23.8,2024-09-21 06:48:00+00:00,20.0375,67.08000000000001,1000.165,0,20.520000000000003,63.5625,1000.78,0
23.783333333333335,2024-09-21 06:47:00+00:00,20.04,67.1025,1000.195,0,20.512500000000003,63.5475,1000.7725,0
23.766666666666666,2024-09-21 06:46:00+00:00,20.0475,67.08500000000001,1000.1875,0,20.51,63.54,1000.7925,0
23.75,2024-09-21 06:45:00+00:00,20.0275,67.0875,1000.18,0,20.505000000000003,63.5675,1000.7875,0
23.733333333333334,2024-09-21 06:44:00+00:00,20.0425,67.0825,1000.1775,0,20.51,63.5625,1000.78,0
23.716666666666665,2024-09-21 06:43:00+00:00,20.04,67.07999999999998,1000.17,0,20.515,63.5475,1000.79,0
23.7,2024-09-21 06:42:00+00:00,20.05,67.0875,1000.1825,0,20.512500000000003,63.557500000000005,1000.7925,0
23.683333333333334,2024-09-21 06:41:00+00:00,20.0525,67.07499999999999,1000.2025,0,20.505000000000003,63.55499999999999,1000.795,0
23.666666666666668,2024-09-21 06:40:00+00:00,20.0475,67.095,1000.2175,0,20.5075,63.55500000000001,1000.8175,0
23.65,2024-09-21 06:39:00+00:00,20.035,67.085,1000.2175,0,20.5075,63.54,1000.83,0
23.633333333333333,2024-09-21 06:38:00+00:00,20.045,67.09,1000.21,0,20.505000000000003,63.5525,1000.8325,0
23.616666666666667,2024-09-21 06:37:00+00:00,20.04,67.0725,1000.155,0,20.5075,63.55,1000.7875,0
23.6,2024-09-21 06:36:00+00:00,20.0475,67.07249999999999,1000.15,0,20.505000000000003,63.555,1000.7875,0
23.583333333333332,2024-09-21 06:35:00+00:00,20.035,67.07499999999999,1000.1425,0,20.505000000000003,63.5325,1000.725,0
23.566666666666666,2024-09-21 06:34:00+00:00,20.0475,67.07749999999999,1000.1475,0,20.505000000000003,63.545,1000.72,0
23.55,2024-09-21 06:33:00+00:00,20.0425,67.08500000000001,1000.1225,0,20.51,63.55,1000.7275,0
23.533333333333335,2024-09-21 06:32:00+00:00,20.04,67.07749999999999,1000.11,0,20.5025,63.535,1000.69,0
23.516666666666666,2024-09-21 06:31:00+00:00,20.0375,67.08,1000.105,0,20.515,63.54,1000.6775,0
23.5,2024-09-21 06:30:00+00:00,20.025,67.07249999999999,1000.075,0,20.51,63.5225,1000.6775,0
23.483333333333334,2024-09-21 06:29:00+00:00,20.03,67.075,1000.095,0,20.520000000000003,63.55,1000.6675,0
